MON,APT,MON
MON,ASL,MON
MON,KVB,MON
MON,MID,MON
MON,KVB,NLN,VAL,OSC,OSO,TRO,MON
MON,OSC,OSO,VFB,NLN,VAL,KVB,MON
MON,KVB,NLN,VAL,OSC,OSS,TEN,MON
MON,KVB,NLN,VAL,OSC,OSS,TEQ,MON
MON,TRC,OSS,OSC,NLN,VAL,KVB,MON
MON,KVB,NLN,VAL,OSC,OSS,TRO,MON
MON,KVB,NLN,VAL,VFB,OSC,OSS,MON
MON,TEQ,KVB,NLN,VAL,OSC,TEN,MON
MON,TEN,OSC,NLN,VAL,KVB,TRC,MON
MON,KVB,NLN,VAL,OSC,TEN,TRO,MON
MON,TEN,VFB,OSC,NLN,VAL,KVB,MON
MON,OSC,NLN,VAL,KVB,TEQ,TRC,MON
MON,TEQ,KVB,NLN,VAL,OSC,TRO,MON
MON,KVB,NLN,VAL,OSC,VFB,TEQ,MON
MON,KVB,NLN,VAL,OSC,TRB,TRO,MON
MON,TRC,KVB,NLN,VAL,OSC,TRO,MON
MON,KVB,NLN,VAL,OSC,VFB,TRC,MON
MON,KVB,NLN,VAL,VFB,OSC,TRO,MON
MON,TEN,OSS,OSO,NLN,VAL,KVB,MON
MON,KVB,NLN,VAL,OSO,OSS,TEQ,MON
MON,KVB,NLN,VAL,OSO,OSS,TRB,MON
MON,KVB,NLN,VAL,OSS,OSO,TRC,MON
MON,KVB,NLN,VAL,OSO,OSS,TRO,MON
MON,KVB,NLN,VAL,VFB,OSO,OSS,MON
MON,TEN,KVB,NLN,VAL,OSO,TEQ,MON
MON,KVB,NLN,VAL,OSO,TRB,TEN,MON
MON,TEN,KVB,NLN,VAL,OSO,TRC,MON
MON,KVB,NLN,VAL,OSO,TEN,TRO,MON
MON,TEN,VFB,OSO,NLN,VAL,KVB,MON
MON,TEQ,OSO,NLN,VAL,KVB,TRB,MON
MON,TRC,TEQ,OSO,NLN,VAL,KVB,MON
MON,TEQ,OSO,NLN,VAL,KVB,TRO,MON
MON,KVB,NLN,VAL,VFB,OSO,TEQ,MON
MON,TRB,KVB,NLN,VAL,OSO,TRC,MON
MON,KVB,NLN,VAL,OSO,TRB,TRO,MON
MON,KVB,NLN,VAL,OSO,VFB,TRB,MON
MON,TRC,OSO,NLN,VAL,KVB,TRO,MON
MON,KVB,NLN,VAL,VFB,OSO,TRC,MON
MON,KVB,NLN,VAL,VFB,OSO,TRO,MON
MON,TEN,OSS,NLN,VAL,KVB,TEQ,MON
MON,TEN,OSS,NLN,VAL,KVB,TRC,MON
MON,KVB,NLN,VAL,OSS,TEN,TRO,MON
MON,TEN,OSS,VFB,NLN,VAL,KVB,MON
MON,KVB,NLN,VAL,OSS,TEQ,TRC,MON
MON,TEQ,KVB,NLN,VAL,OSS,TRO,MON
MON,KVB,NLN,VAL,VFB,OSS,TEQ,MON
MON,KVB,NLN,VAL,OSS,TRB,TRO,MON
MON,TRC,KVB,NLN,VAL,OSS,TRO,MON
MON,KVB,NLN,VAL,VFB,OSS,TRC,MON
MON,KVB,NLN,VAL,VFB,OSS,TRO,MON
MON,TEN,NLN,VAL,KVB,TEQ,TRC,MON
MON,TEQ,KVB,NLN,VAL,TEN,TRO,MON
MON,TEN,VFB,NLN,VAL,KVB,TEQ,MON
MON,KVB,NLN,VAL,TEN,TRB,TRO,MON
MON,TRC,KVB,NLN,VAL,TEN,TRO,MON
MON,TEN,VFB,NLN,VAL,KVB,TRC,MON
MON,TRO,TEN,VFB,NLN,VAL,KVB,MON
MON,TRO,TRB,NLN,VAL,KVB,TEQ,MON
MON,TRC,TEQ,KVB,NLN,VAL,TRO,MON
MON,KVB,NLN,VAL,VFB,TEQ,TRC,MON
MON,TEQ,VFB,NLN,VAL,KVB,TRO,MON
MON,TRC,KVB,NLN,VAL,TRB,TRO,MON
MON,KVB,NLN,VAL,VFB,TRB,TRO,MON
MON,TRC,VFB,NLN,VAL,KVB,TRO,MON
MON,KVB,OSO,OSC,OSE,OSS,MON
MON,KVB,OSO,OSC,OSE,TEN,MON
MON,KVB,OSC,OSE,OSO,TEQ,MON
MON,KVB,OSC,OSE,OSO,TRC,MON
MON,KVB,OSO,OSC,OSE,TRO,MON
MON,KVB,VFB,OSO,OSC,OSE,MON
MON,KVB,OSC,OSE,OSS,TRO,MON
MON,TEN,KVB,OSC,OSE,TRO,MON
MON,TEQ,KVB,OSC,OSE,TRO,MON
MON,TRC,KVB,OSC,OSE,TRO,MON
MON,KVB,VFB,OSC,OSE,TRO,MON
MON,KVB,OSO,OSC,OSS,TEN,MON
MON,KVB,OSO,OSC,OSS,TEQ,MON
MON,KVB,OSO,OSC,OSS,TRB,MON
MON,KVB,OSO,OSC,OSS,TRC,MON
MON,KVB,OSO,OSC,OSS,TRO,MON
MON,KVB,VFB,OSO,OSC,OSS,MON
MON,TEN,KVB,OSC,OSO,TEQ,MON
MON,TEN,TRB,OSO,OSC,KVB,MON
MON,TEN,KVB,OSC,OSO,TRC,MON
MON,KVB,OSC,OSO,TEN,TRO,MON
MON,KVB,OSC,OSO,VFB,TEN,MON
MON,TEQ,OSO,OSC,KVB,TRB,MON
MON,KVB,OSC,OSO,TEQ,TRC,MON
MON,TEQ,OSO,OSC,KVB,TRO,MON
MON,KVB,VFB,OSC,OSO,TEQ,MON
MON,TRB,KVB,OSC,OSO,TRC,MON
MON,TRO,TRB,OSO,OSC,KVB,MON
MON,KVB,OSC,OSO,VFB,TRB,MON
MON,TRC,OSO,OSC,KVB,TRO,MON
MON,KVB,VFB,OSC,OSO,TRC,MON
MON,KVB,VFB,OSO,OSC,TRO,MON
MON,TEN,OSS,OSC,KVB,TEQ,MON
MON,TEN,TRB,OSS,OSC,KVB,MON
MON,TEN,OSS,OSC,KVB,TRC,MON
MON,KVB,OSC,OSS,TEN,TRO,MON
MON,KVB,VFB,OSC,OSS,TEN,MON
MON,TEQ,KVB,OSC,OSS,TRB,MON
MON,KVB,OSC,OSS,TEQ,TRC,MON
MON,TEQ,KVB,OSC,OSS,TRO,MON
MON,KVB,VFB,OSC,OSS,TEQ,MON
MON,TRB,OSS,OSC,KVB,TRC,MON
MON,KVB,OSC,OSS,TRB,TRO,MON
MON,KVB,VFB,OSC,OSS,TRB,MON
MON,TRC,KVB,OSC,OSS,TRO,MON
MON,KVB,VFB,OSC,OSS,TRC,MON
MON,KVB,VFB,OSC,OSS,TRO,MON
MON,TEQ,KVB,OSC,TEN,TRB,MON
MON,TEN,OSC,KVB,TEQ,TRC,MON
MON,TEQ,KVB,OSC,TEN,TRO,MON
MON,TEN,VFB,OSC,KVB,TEQ,MON
MON,TRB,TEN,OSC,KVB,TRC,MON
MON,KVB,OSC,TEN,TRB,TRO,MON
MON,KVB,OSC,VFB,TEN,TRB,MON
MON,TRC,KVB,OSC,TEN,TRO,MON
MON,TEN,VFB,OSC,KVB,TRC,MON
MON,TEN,VFB,KVB,OSC,TRO,MON
MON,TRB,OSC,KVB,TEQ,TRC,MON
MON,TEQ,KVB,OSC,TRB,TRO,MON
MON,TEQ,VFB,KVB,OSC,TRB,MON
MON,TRC,TEQ,KVB,OSC,TRO,MON
MON,KVB,OSC,VFB,TEQ,TRC,MON
MON,TEQ,VFB,KVB,OSC,TRO,MON
MON,TRC,KVB,OSC,TRB,TRO,MON
MON,TRB,OSC,KVB,VFB,TRC,MON
MON,KVB,OSC,VFB,TRB,TRO,MON
MON,TRC,VFB,KVB,OSC,TRO,MON
MON,KVB,OSO,OSE,OSS,TEN,MON
MON,KVB,OSO,OSE,OSS,TEQ,MON
MON,KVB,OSO,OSE,OSS,TRC,MON
MON,KVB,OSO,OSE,OSS,TRO,MON
MON,KVB,VFB,OSO,OSE,OSS,MON
MON,TEN,KVB,OSE,OSO,TEQ,MON
MON,TEN,KVB,OSE,OSO,TRC,MON
MON,TEN,KVB,OSO,OSE,TRO,MON
MON,TEN,VFB,KVB,OSO,OSE,MON
MON,KVB,OSE,OSO,TEQ,TRC,MON
MON,TEQ,OSO,KVB,OSE,TRO,MON
MON,KVB,VFB,OSE,OSO,TEQ,MON
MON,TRO,OSE,OSO,KVB,TRB,MON
MON,TRO,OSE,KVB,OSO,TRC,MON
MON,KVB,VFB,OSE,OSO,TRC,MON
MON,KVB,VFB,OSO,OSE,TRO,MON
MON,KVB,OSE,OSS,TEN,TRO,MON
MON,TEQ,KVB,OSE,OSS,TRO,MON
MON,TRC,KVB,OSE,OSS,TRO,MON
MON,KVB,VFB,OSE,OSS,TRO,MON
MON,TEQ,KVB,OSE,TEN,TRO,MON
MON,TRC,KVB,OSE,TEN,TRO,MON
MON,TEN,VFB,KVB,OSE,TRO,MON
MON,TRC,TEQ,KVB,OSE,TRO,MON
MON,TEQ,VFB,KVB,OSE,TRO,MON
MON,TRC,VFB,KVB,OSE,TRO,MON
MON,TEN,OSS,KVB,OSO,TEQ,MON
MON,KVB,OSO,OSS,TRB,TEN,MON
MON,TEN,OSS,KVB,OSO,TRC,MON
MON,KVB,OSO,OSS,TEN,TRO,MON
MON,KVB,VFB,OSO,OSS,TEN,MON
MON,TEQ,OSO,KVB,OSS,TRB,MON
MON,TEQ,OSS,KVB,OSO,TRC,MON
MON,TEQ,OSO,KVB,OSS,TRO,MON
MON,KVB,VFB,OSO,OSS,TEQ,MON
MON,TRB,OSS,KVB,OSO,TRC,MON
MON,KVB,OSO,OSS,TRB,TRO,MON
MON,KVB,VFB,OSO,OSS,TRB,MON
MON,TRO,OSS,KVB,OSO,TRC,MON
MON,KVB,VFB,OSO,OSS,TRC,MON
MON,KVB,VFB,OSO,OSS,TRO,MON
MON,TEN,TRB,KVB,OSO,TEQ,MON
MON,TEN,KVB,OSO,TEQ,TRC,MON
MON,TEQ,OSO,KVB,TEN,TRO,MON
MON,TEN,VFB,KVB,OSO,TEQ,MON
MON,TEN,TRB,KVB,OSO,TRC,MON
MON,KVB,OSO,TEN,TRB,TRO,MON
MON,KVB,OSO,VFB,TEN,TRB,MON
MON,TRC,OSO,KVB,TEN,TRO,MON
MON,TEN,VFB,KVB,OSO,TRC,MON
MON,TEN,VFB,KVB,OSO,TRO,MON
MON,TRB,KVB,OSO,TEQ,TRC,MON
MON,TEQ,OSO,KVB,TRB,TRO,MON
MON,TEQ,OSO,KVB,VFB,TRB,MON
MON,TRC,TEQ,OSO,KVB,TRO,MON
MON,TEQ,OSO,KVB,VFB,TRC,MON
MON,TEQ,OSO,VFB,KVB,TRO,MON
MON,TRC,OSO,KVB,TRB,TRO,MON
MON,TRC,OSO,KVB,VFB,TRB,MON
MON,KVB,OSO,VFB,TRB,TRO,MON
MON,TRC,OSO,VFB,KVB,TRO,MON
MON,TEN,TRB,OSS,KVB,TEQ,MON
MON,TEN,OSS,KVB,TEQ,TRC,MON
MON,TEQ,KVB,OSS,TEN,TRO,MON
MON,TEN,OSS,KVB,VFB,TEQ,MON
MON,TEN,TRB,OSS,KVB,TRC,MON
MON,KVB,OSS,TEN,TRB,TRO,MON
MON,TEN,VFB,KVB,OSS,TRB,MON
MON,TRC,KVB,OSS,TEN,TRO,MON
MON,TEN,OSS,KVB,VFB,TRC,MON
MON,KVB,VFB,OSS,TEN,TRO,MON
MON,TRB,OSS,KVB,TEQ,TRC,MON
MON,TEQ,KVB,OSS,TRB,TRO,MON
MON,TEQ,VFB,KVB,OSS,TRB,MON
MON,TRC,TEQ,KVB,OSS,TRO,MON
MON,TEQ,OSS,KVB,VFB,TRC,MON
MON,TEQ,VFB,KVB,OSS,TRO,MON
MON,TRC,KVB,OSS,TRB,TRO,MON
MON,TRB,OSS,KVB,VFB,TRC,MON
MON,KVB,VFB,OSS,TRB,TRO,MON
MON,TRC,VFB,KVB,OSS,TRO,MON
MON,TEN,TRB,KVB,TEQ,TRC,MON
MON,TEQ,KVB,TEN,TRB,TRO,MON
MON,TRB,TEN,VFB,KVB,TEQ,MON
MON,TRC,TEQ,KVB,TEN,TRO,MON
MON,TEN,VFB,KVB,TEQ,TRC,MON
MON,TEQ,KVB,VFB,TEN,TRO,MON
MON,TRC,KVB,TEN,TRB,TRO,MON
MON,TRB,TEN,VFB,KVB,TRC,MON
MON,KVB,VFB,TEN,TRB,TRO,MON
MON,TRC,KVB,VFB,TEN,TRO,MON
MON,TRC,TEQ,KVB,TRB,TRO,MON
MON,TRC,TEQ,KVB,VFB,TRB,MON
MON,TEQ,KVB,VFB,TRB,TRO,MON
MON,TRC,TEQ,VFB,KVB,TRO,MON
MON,TRC,KVB,VFB,TRB,TRO,MON
MON,NLN,VAL,MID,OSS,OSC,OSO,MON
MON,NLN,VAL,MID,OSC,OSO,TEN,MON
MON,TEQ,OSO,OSC,MID,NLN,VAL,MON
MON,NLN,VAL,MID,OSC,OSO,TRB,MON
MON,NLN,VAL,MID,OSC,OSO,TRC,MON
MON,NLN,VAL,MID,OSC,OSO,TRO,MON
MON,NLN,VAL,MID,OSC,OSO,VFB,MON
MON,NLN,VAL,MID,OSC,OSS,TEN,MON
MON,NLN,VAL,MID,OSC,OSS,TEQ,MON
MON,NLN,VAL,MID,OSC,OSS,TRC,MON
MON,NLN,VAL,MID,OSS,OSC,TRO,MON
MON,VFB,OSC,OSS,MID,NLN,VAL,MON
MON,TEN,OSC,MID,NLN,VAL,TEQ,MON
MON,TEN,OSC,MID,NLN,VAL,TRC,MON
MON,TEN,NLN,VAL,MID,OSC,TRO,MON
MON,TEN,VFB,OSC,MID,NLN,VAL,MON
MON,TRC,TEQ,NLN,VAL,MID,OSC,MON
MON,TEQ,NLN,VAL,MID,OSC,TRO,MON
MON,TEQ,VFB,OSC,MID,NLN,VAL,MON
MON,NLN,VAL,MID,OSC,TRB,TRO,MON
MON,TRC,NLN,VAL,MID,OSC,TRO,MON
MON,NLN,VAL,MID,OSC,VFB,TRC,MON
MON,TRO,OSC,MID,NLN,VAL,VFB,MON
MON,OSO,NLN,VAL,MID,OSS,TEN,MON
MON,NLN,VAL,MID,OSS,OSO,TEQ,MON
MON,OSO,NLN,VAL,MID,OSS,TRB,MON
MON,NLN,VAL,MID,OSS,OSO,TRC,MON
MON,TRO,OSS,MID,NLN,VAL,OSO,MON
MON,OSS,MID,NLN,VAL,VFB,OSO,MON
MON,TEN,NLN,VAL,MID,OSO,TEQ,MON
MON,NLN,VAL,MID,OSO,TRB,TEN,MON
MON,TEN,NLN,VAL,MID,OSO,TRC,MON
MON,TEN,NLN,VAL,MID,OSO,TRO,MON
MON,NLN,VAL,MID,OSO,VFB,TEN,MON
MON,TEQ,OSO,MID,NLN,VAL,TRB,MON
MON,TRC,TEQ,OSO,MID,NLN,VAL,MON
MON,TEQ,OSO,MID,NLN,VAL,TRO,MON
MON,TEQ,OSO,MID,NLN,VAL,VFB,MON
MON,TRB,NLN,VAL,MID,OSO,TRC,MON
MON,NLN,VAL,MID,OSO,TRB,TRO,MON
MON,NLN,VAL,MID,OSO,VFB,TRB,MON
MON,TRO,NLN,VAL,MID,OSO,TRC,MON
MON,TRC,OSO,MID,NLN,VAL,VFB,MON
MON,VFB,NLN,VAL,MID,OSO,TRO,MON
MON,TEN,OSS,MID,NLN,VAL,TEQ,MON
MON,TEN,OSS,MID,NLN,VAL,TRC,MON
MON,NLN,VAL,MID,OSS,TEN,TRO,MON
MON,TEN,OSS,MID,NLN,VAL,VFB,MON
MON,TRC,TEQ,OSS,MID,NLN,VAL,MON
MON,TEQ,OSS,MID,NLN,VAL,TRO,MON
MON,OSS,MID,NLN,VAL,VFB,TEQ,MON
MON,NLN,VAL,MID,OSS,TRB,TRO,MON
MON,TRC,OSS,MID,NLN,VAL,TRO,MON
MON,TRC,VFB,NLN,VAL,MID,OSS,MON
MON,VFB,NLN,VAL,MID,OSS,TRO,MON
MON,TEN,MID,NLN,VAL,TEQ,TRC,MON
MON,TEQ,NLN,VAL,MID,TEN,TRO,MON
MON,TEN,VFB,MID,NLN,VAL,TEQ,MON
MON,NLN,VAL,MID,TEN,TRB,TRO,MON
MON,TRC,NLN,VAL,MID,TEN,TRO,MON
MON,TEN,VFB,MID,NLN,VAL,TRC,MON
MON,TEN,VFB,NLN,VAL,MID,TRO,MON
MON,TEQ,NLN,VAL,MID,TRB,TRO,MON
MON,TRC,TEQ,NLN,VAL,MID,TRO,MON
MON,TRC,VFB,MID,NLN,VAL,TEQ,MON
MON,TEQ,VFB,NLN,VAL,MID,TRO,MON
MON,TRC,NLN,VAL,MID,TRB,TRO,MON
MON,NLN,VAL,MID,VFB,TRB,TRO,MON
MON,TRC,VFB,NLN,VAL,MID,TRO,MON
MON,OSO,OSC,MID,OSS,OSE,MON
MON,OSO,OSC,MID,OSE,TEN,MON
MON,OSE,MID,OSC,OSO,TEQ,MON
MON,OSE,MID,OSC,OSO,TRC,MON
MON,OSO,OSC,MID,OSE,TRO,MON
MON,OSE,MID,OSC,OSO,VFB,MON
MON,OSC,MID,OSS,OSE,TRO,MON
MON,TEN,OSC,MID,OSE,TRO,MON
MON,TEQ,OSC,MID,OSE,TRO,MON
MON,TRC,OSC,MID,OSE,TRO,MON
MON,VFB,OSC,MID,OSE,TRO,MON
MON,OSO,OSC,MID,OSS,TEN,MON
MON,TEQ,OSO,OSC,MID,OSS,MON
MON,OSO,OSC,MID,OSS,TRB,MON
MON,OSS,MID,OSC,OSO,TRC,MON
MON,OSO,OSC,MID,OSS,TRO,MON
MON,OSS,MID,OSC,OSO,VFB,MON
MON,TEN,OSC,MID,OSO,TEQ,MON
MON,TEN,OSC,MID,OSO,TRB,MON
MON,TEN,OSC,MID,OSO,TRC,MON
MON,TEN,OSC,MID,OSO,TRO,MON
MON,OSO,OSC,MID,VFB,TEN,MON
MON,TEQ,OSO,MID,OSC,TRB,MON
MON,OSC,MID,OSO,TEQ,TRC,MON
MON,TRO,OSC,MID,OSO,TEQ,MON
MON,TEQ,OSO,OSC,MID,VFB,MON
MON,TRB,OSC,MID,OSO,TRC,MON
MON,TRB,OSO,MID,OSC,TRO,MON
MON,OSO,OSC,MID,VFB,TRB,MON
MON,TRC,OSO,MID,OSC,TRO,MON
MON,TRC,OSO,OSC,MID,VFB,MON
MON,TRO,OSO,OSC,MID,VFB,MON
MON,TEN,OSC,MID,OSS,TEQ,MON
MON,TEN,OSC,MID,OSS,TRB,MON
MON,TEN,OSC,MID,OSS,TRC,MON
MON,TEN,OSS,MID,OSC,TRO,MON
MON,TEN,OSS,MID,OSC,VFB,MON
MON,TEQ,OSS,MID,OSC,TRB,MON
MON,OSC,MID,OSS,TEQ,TRC,MON
MON,TEQ,OSS,MID,OSC,TRO,MON
MON,OSS,MID,OSC,VFB,TEQ,MON
MON,TRB,OSC,MID,OSS,TRC,MON
MON,TRB,OSS,MID,OSC,TRO,MON
MON,TRB,OSS,MID,OSC,VFB,MON
MON,TRC,OSS,MID,OSC,TRO,MON
MON,OSS,MID,OSC,VFB,TRC,MON
MON,TRO,OSS,MID,OSC,VFB,MON
MON,TEQ,MID,OSC,TEN,TRB,MON
MON,TRC,TEQ,MID,OSC,TEN,MON
MON,TEQ,MID,OSC,TEN,TRO,MON
MON,TEN,OSC,MID,VFB,TEQ,MON
MON,TRB,TEN,OSC,MID,TRC,MON
MON,TRO,MID,OSC,TEN,TRB,MON
MON,TEN,VFB,MID,OSC,TRB,MON
MON,TRC,MID,OSC,TEN,TRO,MON
MON,TEN,OSC,MID,VFB,TRC,MON
MON,TEN,VFB,MID,OSC,TRO,MON
MON,TRC,TEQ,MID,OSC,TRB,MON
MON,TEQ,MID,OSC,TRB,TRO,MON
MON,TEQ,VFB,MID,OSC,TRB,MON
MON,TRC,TEQ,MID,OSC,TRO,MON
MON,OSC,MID,VFB,TEQ,TRC,MON
MON,TEQ,VFB,MID,OSC,TRO,MON
MON,TRC,MID,OSC,TRB,TRO,MON
MON,TRB,OSC,MID,VFB,TRC,MON
MON,TRB,VFB,MID,OSC,TRO,MON
MON,TRC,VFB,MID,OSC,TRO,MON
MON,OSO,MID,OSE,OSS,TEN,MON
MON,OSE,OSS,MID,OSO,TEQ,MON
MON,TRC,OSO,MID,OSS,OSE,MON
MON,OSO,MID,OSS,OSE,TRO,MON
MON,OSE,OSS,MID,OSO,VFB,MON
MON,TEN,OSE,MID,OSO,TEQ,MON
MON,TEN,OSE,MID,OSO,TRC,MON
MON,TEN,OSO,MID,OSE,TRO,MON
MON,OSE,MID,OSO,VFB,TEN,MON
MON,OSE,MID,OSO,TEQ,TRC,MON
MON,TRO,OSE,MID,OSO,TEQ,MON
MON,OSE,MID,VFB,OSO,TEQ,MON
MON,TRB,OSO,MID,OSE,TRO,MON
MON,TRC,OSO,MID,OSE,TRO,MON
MON,OSE,MID,VFB,OSO,TRC,MON
MON,TRO,OSE,MID,OSO,VFB,MON
MON,TEN,OSS,MID,OSE,TRO,MON
MON,TRO,OSE,MID,OSS,TEQ,MON
MON,TRO,OSE,MID,OSS,TRC,MON
MON,VFB,MID,OSS,OSE,TRO,MON
MON,TEQ,MID,OSE,TEN,TRO,MON
MON,TRC,MID,OSE,TEN,TRO,MON
MON,TEN,VFB,MID,OSE,TRO,MON
MON,TRC,TEQ,MID,OSE,TRO,MON
MON,TEQ,VFB,MID,OSE,TRO,MON
MON,TRO,OSE,MID,VFB,TRC,MON
MON,TEN,OSS,MID,OSO,TEQ,MON
MON,TRB,OSO,MID,OSS,TEN,MON
MON,TEN,OSS,MID,OSO,TRC,MON
MON,TEN,OSS,MID,OSO,TRO,MON
MON,TEN,OSS,MID,OSO,VFB,MON
MON,TEQ,OSO,MID,OSS,TRB,MON
MON,TEQ,OSS,MID,OSO,TRC,MON
MON,TEQ,OSO,MID,OSS,TRO,MON
MON,OSS,MID,VFB,OSO,TEQ,MON
MON,TRB,OSS,MID,OSO,TRC,MON
MON,TRB,OSS,MID,OSO,TRO,MON
MON,TRB,OSS,MID,OSO,VFB,MON
MON,TRC,OSO,MID,OSS,TRO,MON
MON,OSS,MID,VFB,OSO,TRC,MON
MON,TRO,OSS,MID,OSO,VFB,MON
MON,TEQ,OSO,MID,TEN,TRB,MON
MON,TEN,MID,OSO,TEQ,TRC,MON
MON,TEQ,OSO,MID,TEN,TRO,MON
MON,TEN,VFB,MID,OSO,TEQ,MON
MON,TRB,TEN,MID,OSO,TRC,MON
MON,TEN,TRB,OSO,MID,TRO,MON
MON,TEN,VFB,MID,OSO,TRB,MON
MON,TRC,OSO,MID,TEN,TRO,MON
MON,TEN,VFB,MID,OSO,TRC,MON
MON,TEN,VFB,MID,OSO,TRO,MON
MON,TRB,MID,OSO,TEQ,TRC,MON
MON,TRO,TRB,MID,OSO,TEQ,MON
MON,TEQ,OSO,MID,VFB,TRB,MON
MON,TRC,TEQ,OSO,MID,TRO,MON
MON,TEQ,OSO,MID,VFB,TRC,MON
MON,TEQ,OSO,MID,VFB,TRO,MON
MON,TRC,OSO,MID,TRB,TRO,MON
MON,TRB,VFB,MID,OSO,TRC,MON
MON,TRO,OSO,MID,VFB,TRB,MON
MON,TRC,OSO,MID,VFB,TRO,MON
MON,TEQ,OSS,MID,TEN,TRB,MON
MON,TEN,MID,OSS,TEQ,TRC,MON
MON,TEQ,OSS,MID,TEN,TRO,MON
MON,TEN,OSS,MID,VFB,TEQ,MON
MON,TRC,OSS,MID,TEN,TRB,MON
MON,TEN,TRB,OSS,MID,TRO,MON
MON,TEN,VFB,MID,OSS,TRB,MON
MON,TRC,OSS,MID,TEN,TRO,MON
MON,TEN,OSS,MID,VFB,TRC,MON
MON,TEN,VFB,MID,OSS,TRO,MON
MON,TRB,MID,OSS,TEQ,TRC,MON
MON,TEQ,OSS,MID,TRB,TRO,MON
MON,TEQ,VFB,MID,OSS,TRB,MON
MON,TRC,TEQ,OSS,MID,TRO,MON
MON,TEQ,OSS,MID,VFB,TRC,MON
MON,TEQ,VFB,MID,OSS,TRO,MON
MON,TRC,OSS,MID,TRB,TRO,MON
MON,TRB,OSS,MID,VFB,TRC,MON
MON,TRB,VFB,MID,OSS,TRO,MON
MON,TRC,VFB,MID,OSS,TRO,MON
MON,TRB,TEN,MID,TEQ,TRC,MON
MON,TEQ,MID,TEN,TRB,TRO,MON
MON,TEQ,VFB,MID,TEN,TRB,MON
MON,TRC,TEQ,MID,TEN,TRO,MON
MON,TEN,MID,VFB,TEQ,TRC,MON
MON,TEQ,VFB,MID,TEN,TRO,MON
MON,TRC,MID,TEN,TRB,TRO,MON
MON,TRC,VFB,MID,TEN,TRB,MON
MON,TRB,TEN,VFB,MID,TRO,MON
MON,TRC,VFB,MID,TEN,TRO,MON
MON,TRC,TEQ,MID,TRB,TRO,MON
MON,TRB,MID,VFB,TEQ,TRC,MON
MON,TEQ,VFB,MID,TRB,TRO,MON
MON,TRC,TEQ,VFB,MID,TRO,MON
MON,TRC,VFB,MID,TRB,TRO,MON
MON,NLN,VAL,OSO,OSC,OSS,TEN,MON
MON,NLN,VAL,OSO,OSC,OSS,TEQ,MON
MON,TRC,OSO,OSS,OSC,NLN,VAL,MON
MON,NLN,VAL,OSO,OSC,OSS,TRO,MON
MON,NLN,VAL,VFB,OSO,OSC,OSS,MON
MON,TEN,NLN,VAL,OSC,OSO,TEQ,MON
MON,TEN,NLN,VAL,OSC,OSO,TRC,MON
MON,TEN,NLN,VAL,OSC,OSO,TRO,MON
MON,NLN,VAL,OSC,OSO,VFB,TEN,MON
MON,NLN,VAL,OSC,OSO,TEQ,TRC,MON
MON,TEQ,OSO,OSC,NLN,VAL,TRO,MON
MON,NLN,VAL,VFB,OSC,OSO,TEQ,MON
MON,NLN,VAL,OSC,OSO,TRB,TRO,MON
MON,TRC,OSO,OSC,NLN,VAL,TRO,MON
MON,NLN,VAL,VFB,OSC,OSO,TRC,MON
MON,NLN,VAL,VFB,OSO,OSC,TRO,MON
MON,NLN,VAL,OSC,OSS,TEN,TRO,MON
MON,TEQ,OSS,OSC,NLN,VAL,TRO,MON
MON,NLN,VAL,OSC,OSS,TRB,TRO,MON
MON,TRC,OSS,OSC,NLN,VAL,TRO,MON
MON,NLN,VAL,VFB,OSC,OSS,TRO,MON
MON,TEQ,NLN,VAL,OSC,TEN,TRO,MON
MON,NLN,VAL,OSC,TEN,TRB,TRO,MON
MON,TRC,NLN,VAL,OSC,TEN,TRO,MON
MON,TEN,VFB,NLN,VAL,OSC,TRO,MON
MON,TEQ,NLN,VAL,OSC,TRB,TRO,MON
MON,TRC,TEQ,NLN,VAL,OSC,TRO,MON
MON,TEQ,VFB,NLN,VAL,OSC,TRO,MON
MON,TRC,NLN,VAL,OSC,TRB,TRO,MON
MON,TRB,VFB,NLN,VAL,OSC,TRO,MON
MON,TRC,VFB,NLN,VAL,OSC,TRO,MON
MON,TEN,OSS,NLN,VAL,OSO,TEQ,MON
MON,TEN,OSS,NLN,VAL,OSO,TRC,MON
MON,NLN,VAL,OSO,OSS,TEN,TRO,MON
MON,TEN,OSS,OSO,VFB,NLN,VAL,MON
MON,TEQ,OSS,NLN,VAL,OSO,TRC,MON
MON,TEQ,OSO,NLN,VAL,OSS,TRO,MON
MON,TEQ,OSS,OSO,VFB,NLN,VAL,MON
MON,NLN,VAL,OSO,OSS,TRB,TRO,MON
MON,TRO,OSS,NLN,VAL,OSO,TRC,MON
MON,TRC,OSS,OSO,VFB,NLN,VAL,MON
MON,NLN,VAL,VFB,OSO,OSS,TRO,MON
MON,TEN,NLN,VAL,OSO,TEQ,TRC,MON
MON,TEQ,OSO,NLN,VAL,TEN,TRO,MON
MON,TEQ,OSO,NLN,VAL,VFB,TEN,MON
MON,TRO,TRB,TEN,OSO,NLN,VAL,MON
MON,TRC,OSO,NLN,VAL,TEN,TRO,MON
MON,TEN,VFB,NLN,VAL,OSO,TRC,MON
MON,TEN,VFB,NLN,VAL,OSO,TRO,MON
MON,TRO,TRB,NLN,VAL,OSO,TEQ,MON
MON,TRC,TEQ,OSO,NLN,VAL,TRO,MON
